reviewId,content,score,gender,location,date,Unnamed: 6,Unnamed: 7,tokens,text_final,label
406f3a1c-5bb3-4b52-9cf5-24ff9b3a794c,pp rice is high to use some features,3.0,female,"Rio de Janeiro, Brazil",2020-07-25,,,"['rice', 'high', 'feature']",rice high feature,neutral
690c9eae-9982-4b68-a495-465f151aad2a,"My only complaint is that when you run out of ""free likes"" for the day, but you're on a person who you genuinely like, you can't like them. So you close the app and hope to find them again tomorrow when you have more free likes. But then they are gone. Lost forever. If I close the app on a profile, regardless of how long its been closed, put the person I was on last back as my first profile to view. Please. Thank you.",3.0,male,"Warsaw, Poland",2018-01-23,,,"['complaint', 'run', 'free', 'like_day', 'person', 'not_like', 'close', 'hope', 'find', 'tomorrow', 'free', 'like', 'go', 'lose', 'close', 'profile', 'long', 'close', 'person', 'profile', 'view', 'thank']",complaint run free like_day person not_like close hope find tomorrow free like go lose close profile long close person profile view thank,neutral
b46e18dd-b67a-48b2-b066-d7bb0e97d4cb,Good in that I went on a few dates from it. Women tend to ghost. Modern dating sucks for guys. Can't say it helped me meet someone I was compatible with.,3.0,female,"Asunción, Paraguay",2020-07-31,,,"['go', 'date', 'woman', 'tend', 'ghost', 'modern', 'suck', 'guy', 'not_say', 'help', 'meet', 'compatible']",go date woman tend ghost modern suck guy not_say help meet compatible,neutral
bb3c9855-a1bf-459c-b58f-24451310f4a1,too many fake profiles/ scams,3.0,male,"Valencia, Spain",2018-03-03,,,"['fake', 'scam']",fake scam,neutral
f4265efb-f3ae-4a02-af52-e819c5a917a3,"App has been really buggy lately. Unable to do anything like verify, connect Instagram, etc without it saying error occurred.",3.0,male,"Lisbon, Portugal",2017-12-21,,,"['buggy', 'unable', 'verify', 'connect', 'instagram', 'say', 'error', 'occur']",buggy unable verify connect instagram say error occur,neutral
5cc826c7-74aa-4c41-b12c-72465abb10be,Should rename this app to Hippos.,3.0,male,"San Diego, United States",2019-09-27,,,"['rename', 'hippos']",rename hippos,neutral
3f324c91-4092-4a89-b408-a702344d4438,continues to show people I've rejected.,3.0,male,"Chicago, United States",2019-09-05,,,"['continue', 'people', 'reject']",continue people reject,neutral
c48f0234-f86e-4bf6-be26-afec3ac03b9f,"Been on and off this app for a few years now. Clean UI and mostly genuine people on here. Although they just rolled out a new update with tiered subscription levels to stand out more... Becoming more like Tinder in that regard. Goodluck to free users, we're about to be buried behind a paywall even more.",3.0,female,"La Paz, Bolivia",2020-08-28,,,"['year', 'clean', 'ui', 'genuine', 'people', 'roll', 'new_update', 'tiere', 'subscription', 'level', 'stand', 'regard', 'goodluck', 'free', 'user', 'bury', 'paywall']",year clean ui genuine people roll new_update tiere subscription level stand regard goodluck free user bury paywall,neutral
b56b4e8b-5a9b-4eb5-9f98-096c08e5145b,"Could be better. Unfortunately this another ""Premium"" pusher. At least the app isnt sending me useless and irritating notifactions constantly. The like and dislike system is better than most dating apps.",3.0,female,"Auckland, New Zealand",2021-02-23,,,"['well', 'premium', 'pusher', 'not_send', 'useless', 'irritate', 'notifaction', 'dislike', 'system', 'well', 'app']",well premium pusher not_send useless irritate notifaction dislike system well app,neutral
dad71358-3cfb-499f-a953-0f4c9ee29508,Overall the app is good and better than most dating apps. But oftentimes lately It was it will tell me I have a message in my phone notifications but when I go to the app to read it the message is not there. It takes a long time sometimes to send some of my messages too. One time it took like 12 hours to send a message.,3.0,male,"Calgary, Canada",2019-11-25,,,"['well', 'app', 'oftentime', 'tell', 'message', 'phone', 'notification', 'read', 'message', 'take', 'long', 'time', 'send_message', 'time', 'take', 'hour', 'send_message']",well app oftentime tell message phone notification read message take long time send_message time take hour send_message,neutral
9930981f-3e6e-4ab3-a99c-c0c83d000352,I wish they would go back to the old style of standouts where i can look at all of my standouts at once before selecting one. At least for paid customers go back to the old version where I can see them all or give more roses for paid customers. The new way really blows me when I use the rose and then see someone more interesting. Other than that new update pretty good app over all. I like it so much better than other dating apps.,3.0,female,"Medellín, Colombia",2020-05-29,,,"['wish', 'old', 'style', 'standout', 'look', 'standout', 'select', 'pay', 'customer', 'old', 'version', 'rose', 'pay', 'customer', 'new', 'blow', 'rose', 'interesting', 'new_update', 'well', 'app']",wish old style standout look standout select pay customer old version rose pay customer new blow rose interesting new_update well app,neutral
41f13b9c-83f2-4bb1-a01e-1a1bcd5cf34f,My account automatically got cleared ! I reinstalled and boom i have to create it again lost my chats and all the info ! Please help if anything can be done!,3.0,female,"Valparaíso, Chile",2020-11-02,,,"['account', 'clear', 'reinstall', 'boom', 'create', 'lose', 'chat', 'info', 'help']",account clear reinstall boom create lose chat info help,neutral
458b85ee-11f9-4c3f-adec-1463e2b3adf2,"There's more bi women on here than Tinder but they make you pay for likes & you never really know how many you have left cause it's not visible anywhere, so you can just run out and then the thing refreshes & you can't like whoever you were planning on liking. Also, the app is super buggy. It does this thing sometimes where the screen is divided horizontally for no reason & I haven't been able to connect my Insta w it.",3.0,male,"Guadalajara, Mexico",2019-08-29,,,"['bi', 'woman', 'pay', 'like', 'know', 'leave', 'not_visible', 'run', 'refresh', 'not_like', 'plan', 'like', 'super_buggy', 'screen', 'divide', 'reason', 'able', 'connect', 'insta']",bi woman pay like know leave not_visible run refresh not_like plan like super_buggy screen divide reason able connect insta,neutral
2ed89f2f-0d93-4ba3-9f44-32b3683f4724,yeehaw,3.0,male,"Shenzhen, China",2018-04-04,,,['yeehaw'],yeehaw,neutral
dec7acc7-715b-40d7-b308-95ea7254d8c2,"Something you've done to the search function in the last few days has made it not work. It doesn't show me all profiles in a specific age group. And this main feed button doesn't work, before it was better when you could review skipped profiles.",3.0,male,"Vancouver, Canada",2020-03-04,,,"['search', 'function', 'day', 'not_work', 'not_show_profile', 'specific', 'age', 'group', 'main_feed', 'button', 'not_work', 'well', 'review', 'skip', 'profile']",search function day not_work not_show_profile specific age group main_feed button not_work well review skip profile,neutral
e6a92cd1-7e0f-4d53-855a-91bae660707a,I wanna like hinge I really do cause its ui is nice and simple easy to use and monetisation isn't the worst in the world but the amount of transphobia I've encountered is terrible and needs to be improved,3.0,male,"Ho Chi Minh City, Vietnam",2018-06-08,,,"['wanna', 'cause', 'ui', 'simple', 'easy', 'monetisation', 'world', 'transphobia', 'encounter', 'terrible', 'need', 'improve']",wanna cause ui simple easy monetisation world transphobia encounter terrible need improve,neutral
2754c382-a7e1-4410-9765-fcd3b9a39de9,"Its a great app, but I really need a dark mode setting, opening this up sometimes feel like a flashbang straight to the pupils.",3.0,male,"Kathmandu, Nepal",2018-03-18,,,"['need', 'dark_mode', 'setting', 'open', 'feel', 'pupil']",need dark_mode setting open feel pupil,neutral
1ee54923-335a-4575-9b30-eeffe2b4c23b,Great app but messages delete after you send them. Nothing more frustrating than writing a thoughtful response and watching it disappear after I press send 🙃,3.0,male,"Mumbai, India",2018-10-03,,,"['message', 'delete', 'send', 'frustrating', 'write', 'thoughtful', 'response', 'watch', 'disappear', 'press', 'send', 'face']",message delete send frustrating write thoughtful response watch disappear press send face,neutral
38ab683f-b575-4652-a829-b86f19897b61,"Definitely the better dating apps, yea if you limited swipes every day but you can refine your search, you can go back reswipe if you want, you can see who likes you for free and talking to people is free as well. Definitely better than tinder or bumble.",3.0,male,"Boston, United States",2020-04-12,,,"['well', 'app', 'limit', 'swipe_day', 'refine', 'search', 'reswipe', 'want', 'like', 'free', 'talk', 'people', 'free', 'well']",well app limit swipe_day refine search reswipe want like free talk people free well,neutral
6c496d99-9264-4de1-801c-484d9df72be6,The app restricts alot of your ability to narrow your preferences unless you pay.,3.0,male,"Johannesburg, South Africa",2019-03-17,,,"['restrict', 'alot', 'ability', 'narrow', 'preference', 'pay']",restrict alot ability narrow preference pay,neutral
c2c0328a-0fa3-407f-960f-9710ad330b3a,"I had hope for hinge, originally thought this might be the app that forces people to genuinely connect. NOPE it sucks men's wallet dry and praises women more with benefits just like any other app. When you don't pay you get shown the top when u do pay you can like as many as you can MOST won't ever reach the girl due to shadow banning. Females on this match and never respond or one response then ghost(why match) but I will say I had more dates on this then tinder which is why it's 3 stars for me",3.0,female,"Salvador, Brazil",2020-07-01,,,"['hope', 'think', 'force', 'people', 'connect', 'suck', 'man', 'wallet', 'dry', 'praise', 'woman', 'benefit', 'not_pay', 'show', 'pay', 'reach', 'girl', 'shadow_ban', 'female', 'match', 'not_respond', 'response', 'match', 'date', 'star']",hope think force people connect suck man wallet dry praise woman benefit not_pay show pay reach girl shadow_ban female match not_respond response match date star,neutral
48f60242-9eb1-4e58-a6a1-484db047fbcd,The app is interesting and has potential. But I feel like a filter for non-monogamy/monogamy should be available standard. I'm enm/poly and a lot of my stack of potential matches is monogamous. Trying it again months later. Still my biggest complaint is that I can't filter out monogamous people.,3.0,male,"Seattle, United States",2019-12-22,,,"['interesting', 'potential', 'feel', 'filter', 'non_monogamy', 'monogamy', 'available', 'standard', 'enm', 'poly', 'stack', 'potential_match', 'monogamous', 'try', 'month', 'big', 'complaint', 'not_filter', 'monogamous', 'people']",interesting potential feel filter non_monogamy monogamy available standard enm poly stack potential_match monogamous try month big complaint not_filter monogamous people,neutral
0516b7af-5c1f-4231-82d0-f5eda48ccca1,"I find it strange that free accounts can filter for ethnicity and religion, but not politics. I also wish that we could leave the height section blank, or at least hide its visibility; I'd rather not match with people who care about such a superficial quality.",3.0,male,"Houston, United States",2019-11-15,,,"['find', 'strange', 'free', 'account', 'filter', 'ethnicity', 'religion', 'politic', 'wish', 'leave', 'height', 'section', 'blank', 'hide', 'visibility', 'not_match', 'people', 'care', 'superficial', 'quality']",find strange free account filter ethnicity religion politic wish leave height section blank hide visibility not_match people care superficial quality,neutral
b3312baa-402f-4333-8812-cc65f33f2cf5,Easy to use but I don't get notifications sometimes and I struggle talking to people for longer than a week before they dissapear,3.0,male,"Guadalajara, Mexico",2020-02-04,,,"['easy', 'not_get_notification', 'struggle', 'talk', 'people', 'long', 'week', 'dissapear']",easy not_get_notification struggle talk people long week dissapear,neutral
5cef0b49-0f9e-4b40-ac3b-702e7eed8179,Works well can actually see matches without a €90 paywall cough cough (tinder) i put it at three stars only because I haven't even talked to anyone and theres almost nobody from my country on here.,3.0,male,"Athens, Greece",2018-01-29,,,"['work', 'match', 'paywall', 'cough', 'cough', 'star', 'talk', 'country']",work match paywall cough cough star talk country,neutral
eacec182-384e-4640-8524-8bdd41d6caeb,"It was super bad at first for me. Not sure if it only take hundreds of ratings or just paying, but the app seems to be gradually understanding the kind of person I'm looking for.",3.0,male,"Accra, Ghana",2018-10-25,,,"['not_sure', 'hundred', 'rating', 'pay', 'understand', 'kind', 'person', 'look']",not_sure hundred rating pay understand kind person look,neutral
36bd142d-41be-4c7e-bd37-152c810e3f93,it's pay to play unfortunately. you gotta pay a huge amount to have a solid opportunity,3.0,male,"Bangkok, Thailand",2018-09-15,,,"['pay', 'play', 'pay', 'huge', 'solid', 'opportunity']",pay play pay huge solid opportunity,neutral
07e067a9-f5f7-40f8-8dcd-a93a21e2857a,Took months to get a single match.,3.0,female,"Adelaide, Australia",2020-12-04,,,"['take', 'month', 'single', 'match']",take month single match,neutral
66491069-d3c0-49c8-8387-f35c73a37318,Nice layout... But super buggy. More like extra buggy. Way to many to sit here and list. I'm supposed to be deleting bc I found someone special but it's about to be bc of the bugs.,3.0,male,"Dublin, Ireland",2018-03-11,,,"['layout', 'super_buggy', 'extra', 'buggy', 'sit', 'list', 'suppose', 'delete', 'bc', 'find', 'special', 'bc', 'bug']",layout super_buggy extra buggy sit list suppose delete bc find special bc bug,neutral
f04dffc7-ebd5-4a1a-b3e6-e4f312f2c85b,Not bad but I'm not getting notifications for messages....,3.0,male,"Ottawa, Canada",2019-11-21,,,"['not_bad', 'not_get_notification', 'message']",not_bad not_get_notification message,neutral
761df240-db1b-4e3e-9d18-bfdd25107371,"One of the better dating apps out there. But there is a bug going on where it shows people I know I'm interested in, but then takes them away and shows others instead. Please fix this immediately. Also, it would be helpful if you implemented indicators as to when our matches are active or have recently been active.",3.0,female,"Seattle, United States",2020-04-21,,,"['well', 'app', 'bug', 'go', 'show', 'people', 'know', 'interested', 'take', 'show', 'fix', 'helpful', 'implement', 'indicator', 'match', 'active', 'active']",well app bug go show people know interested take show fix helpful implement indicator match active active,neutral
89ba1fb0-c46a-4df7-b44a-a70d59057a92,"It's not horrible, I like how its set up but it's very glitchy.",3.0,female,"Santa Cruz, Bolivia",2020-07-04,,,"['not_horrible', 'set', 'glitchy']",not_horrible set glitchy,neutral
1516fecb-c9e0-4662-8462-512c39e7b533,barely any matches,3.0,female,"Cali, Colombia",2020-06-30,,,['match'],match,neutral
b8bbdc24-c775-4e63-8448-7d4086c7a903,"Calls suck, fuzzy you voice and video call service",3.0,male,"Bangkok, Thailand",2018-09-22,,,"['call', 'suck', 'fuzzy', 'voice_video', 'service']",call suck fuzzy voice_video service,neutral
25bbba6f-5780-4f27-89e5-00567271dce1,Need more preferences especially language. And also meeting more people of the same religion too,3.0,male,"Alexandria, Egypt",2019-03-20,,,"['need', 'preference', 'language', 'meet', 'people', 'religion']",need preference language meet people religion,neutral
7506186c-d557-4397-954b-ea36210b6a08,"I like the format, it's the best that I've seen on dating apps, BUT, roses are too hard to come by, don't accumulate over weeks (1 every Sunday should build up if not used). Also, the standouts are now not scrollable, and I have to take a chance on rejecting a person in the hope there is someone more suitable. It was better before where you could see all options and choose who to give the rose to.",3.0,male,"Lisbon, Portugal",2017-09-20,,,"['format', 'good', 'see', 'app', 'rose', 'hard', 'come', 'not_accumulate', 'week', 'sunday', 'build', 'not_use', 'standout', 'not_scrollable', 'chance', 'reject', 'person', 'hope', 'suitable', 'well', 'option', 'choose', 'rose']",format good see app rose hard come not_accumulate week sunday build not_use standout not_scrollable chance reject person hope suitable well option choose rose,neutral
0446d746-c581-49e3-bb0a-55de0692b29f,Interesting,3.0,female,"La Paz, Bolivia",2020-10-09,,,['interesting'],interesting,neutral
94573810-9a25-45c9-b28d-340f78d4c6b6,"Only app out there that lets you see who liked you for free which is good, however it's only 3 stars for me because as someone who has put down that I'm a trans man, I'm not too thrilled about being shown straight men and lesbians.",3.0,female,"Houston, United States",2020-04-23,,,"['let', 'like', 'free', 'star', 'trans', 'man', 'thrilled', 'show', 'straight_man', 'lesbian']",let like free star trans man thrilled show straight_man lesbian,neutral
5879cfde-b9a5-46a9-8e78-ab8074422d51,needs improvement on the likes!,3.0,male,"Philadelphia, United States",2020-01-31,,,"['need', 'improvement', 'like']",need improvement like,neutral
45b1f996-7619-49b5-ac22-82f23a1141e3,"Great app, but please allow ""trans"" filtering....",3.0,male,"Houston, United States",2019-08-10,,,"['allow', 'trans', 'filtering']",allow trans filtering,neutral
7cf7729e-d651-45c9-b388-8073b30324cc,better than bumble but dose take a while to set up,3.0,female,"Adelaide, Australia",2021-01-10,,,"['well', 'dose', 'set']",well dose set,neutral
b9b21911-8e63-4c6e-9948-32fd2e9adca2,The app itself is pretty neat. Very different from other dating apps with some unique twitsts. Too bad premium is ridiculously overpriced.,3.0,male,"Calgary, Canada",2019-11-27,,,"['neat', 'different', 'app', 'unique', 'twitst', 'premium', 'overpriced']",neat different app unique twitst premium overpriced,neutral
438a7654-b4ab-4482-b851-bda433cfa509,the most effective of all dating apps but still haven't gone on a single date having been on the app for over a year,3.0,female,"Wellington, New Zealand",2021-01-05,,,"['effective', 'app', 'not_go', 'single', 'date', 'have', 'year']",effective app not_go single date have year,neutral
25b73b05-5215-430f-872f-6b42b374b3e9,Hope sticker can be supported,3.0,male,"San Diego, United States",2020-03-27,,,"['hope', 'sticker', 'support']",hope sticker support,neutral
637cb6ad-e111-462a-83c0-950ff76ad610,"Not much better than any other dating app, it's designed to make money, I have my doubts about the “designed to be deleted“ as the app claims to be.",3.0,female,"Córdoba, Argentina",2020-11-12,,,"['well', 'design', 'money', 'doubt', 'design_delete', 'claim']",well design money doubt design_delete claim,neutral
c2f6968b-dbf6-4ccf-825c-220c4dafd7d2,still skeptical about any dating site,3.0,male,"Phoenix, United States",2019-07-12,,,"['skeptical', 'site']",skeptical site,neutral
2c2e6088-b371-400b-938e-7e567d0a102c,We need a search button for people you've missed but whose names you remember,3.0,male,"Madrid, Spain",2017-12-05,,,"['need', 'search', 'button', 'people', 'miss', 'name', 'remember']",need search button people miss name remember,neutral
a9fb1373-5284-475e-a0f5-252b2d24e7e0,"Hinge is certainly a dating app. I have used Hinge. There are people on hinge. Hinge is one of the dating apps of the decade, if not one of the dating apps of all time.",3.0,male,"Beijing, China",2018-05-04,,,"['people', 'app', 'decade', 'app', 'time']",people app decade app time,neutral
4b73cc73-e409-4082-9230-579cd8870acc,why sending likes are limited?,3.0,male,"Toronto, Canada",2019-05-14,,,"['send', 'like', 'limit']",send like limit,neutral
7cce3f44-462a-4a53-8c9e-c1a0ededcef2,It's ok..,3.0,female,"Melbourne, Australia",2021-03-28,,,['ok'],ok,neutral
b1a9e9a8-3428-4a9f-a2eb-fc38137813ae,You need to let us like more profiles. I got like 5 likes and it said I ran out of likes already.,3.0,female,"Rio de Janeiro, Brazil",2020-10-25,,,"['need', 'profile', 'like', 'run_like']",need profile like run_like,neutral
14a4c037-a67c-4c72-8650-ed7e1dbdc639,Quality guys. Quite expensive. A bit glitchy. But definitely the best out there.,3.0,female,"Melbourne, Australia",2021-03-22,,,"['quality', 'guy', 'expensive', 'bit', 'glitchy', 'good']",quality guy expensive bit glitchy good,neutral
48fd0bb4-194f-42c1-b34e-a8c6dc0a6e6e,"A so-so dating app. It looks good and works well for the most part, but the number of profiles is relatively small, and it doesn't really offer anything particularly different compared to the other top dating apps. And yet, inexplicably, premium access costs about twice what the others charge. I just use it for free alongside the other apps, just in case.",3.0,female,"Hobart, Australia",2021-05-05,,,"['look', 'work', 'number', 'profile', 'small', 'offer', 'different', 'compare_app', 'premium', 'access', 'cost', 'charge', 'free', 'app', 'case']",look work number profile small offer different compare_app premium access cost charge free app case,neutral
6a7df3cb-c49d-46e6-9e07-84f2b2cd3b14,"App was nice, but no userbase in my area. Not much use in a dating app with no one to date. Can't give it a totally bad score though because functionally it worked very well.",3.0,male,"Los Angeles, United States",2019-08-23,,,"['userbase', 'area', 'not_much', 'date', 'not_give', 'score', 'work']",userbase area not_much date not_give score work,neutral
d48fee7d-d93c-46f9-9b59-988a41970ee7,"I have a doubt about safety here. We someone unmatch you the chat disappear do you guys keep that conversation or is just deleted forever? Because a person can go on a date with someone from Hinge, disappear, and when police investigate would they find zero conversations? 🤔",3.0,male,"Vienna, Austria",2017-09-28,,,"['doubt', 'safety', 'unmatch', 'chat', 'disappear', 'guy', 'conversation', 'delete', 'person', 'date', 'disappear', 'police', 'investigate', 'find', 'conversation', 'thinking_face']",doubt safety unmatch chat disappear guy conversation delete person date disappear police investigate find conversation thinking_face,neutral
63035b2e-df0a-4a8d-aacd-47848f36a046,we need more free likes.. there's so little. even tinder has more,3.0,male,"Dar es Salaam, Tanzania",2018-11-08,,,"['need', 'free', 'like', 'little']",need free like little,neutral
4e2bd0a1-d89b-46b4-bd5f-577148c1c2c4,"It's fine I guess but very limits in hwo you can set up your profile and I get basically no matches, way way fewer than other apps",3.0,male,"Quebec City, Canada",2019-11-15,,,"['fine', 'guess', 'limit', 'hwo', 'set', 'profile', 'match', 'few', 'app']",fine guess limit hwo set profile match few app,neutral
fc20d9ec-9b81-4748-bd55-9b5959a8056f,Many fake profiles,3.0,male,"Seville, Spain",2017-12-28,,,['fake_profile'],fake_profile,neutral
7f07a884-6d49-4a5f-91e9-63ab7d8e935b,"Too little amount of swipes, just downloaded and created a profile liked about 5 people and it said id used all of them. Need more.",3.0,male,"Singapore, Singapore",2018-09-19,,,"['little', 'swipe', 'download', 'create', 'profile', 'like', 'people', 'need']",little swipe download create profile like people need,neutral
a9460f0c-b571-481a-9e26-f3c205cbe4db,If you like obese women this is the perfect app for you,3.0,male,"New York, United States",2019-10-12,,,"['obese_woman', 'perfect']",obese_woman perfect,neutral
faab32d7-c35d-48d3-9871-b587597f2ba1,"I loved the app until last night. I thought it was the wifi where I was, but it isn't. I can no longer see any pictures from people interested in me... PLEASE FIX! Was very happy until this!",3.0,female,"Nadi, Fiji",2021-01-31,,,"['love', 'night', 'think', 'wifi', 'picture', 'people_interested', 'fix', 'happy']",love night think wifi picture people_interested fix happy,neutral
e2614c38-3681-494a-a110-f28a0b02667b,"Haven't found love, but have had a few complimentary tequila sodas.",3.0,male,"Glasgow, United Kingdom",2017-10-31,,,"['not_find', 'complimentary', 'tequila', 'soda']",not_find complimentary tequila soda,neutral
f157e54c-3840-4865-84fa-00ef19d58766,"Automatically got logged out. When I tried to sign in using my phone number, it says too many attempts to sign in (this was displayed on the first time I tried, and I've only tried twice in total). Need help! Apart from that it's fine.",3.0,female,"Melbourne, Australia",2021-06-04,,,"['log', 'try', 'sign', 'phone_number', 'say', 'attempt', 'sign', 'display', 'time', 'try', 'try', 'total', 'need', 'help', 'fine']",log try sign phone_number say attempt sign display time try try total need help fine,neutral
f735a465-530a-444c-b649-9d375f8676f4,"Love this app, when it works. I'm subscribed and now can't login to my account. Perfect, love having to go through the process of making an account again because you booted me out of mine over night. Text verification is not working and it's trying to tell me I've tried verifying my account too many times to sign back in.",3.0,male,"San Antonio, United States",2020-04-10,,,"['work', 'subscribe', 'not_login', 'account', 'perfect', 'have', 'process', 'make', 'account', 'boot', 'night', 'text', 'verification', 'not_work_try', 'tell', 'try', 'verify', 'account', 'time', 'sign']",work subscribe not_login account perfect have process make account boot night text verification not_work_try tell try verify account time sign,neutral
29dc532a-26ca-4618-b05e-da95bcc13b47,"Decent app but my main gripe is that I'll come across a profile I really like, think about a witty opening message to send, and when I re-open the app (within 1-2 minutes) the profile is gone and a new one is loaded. Sometimes never see that profile again",3.0,female,"Rosario, Argentina",2020-07-22,,,"['decent', 'main', 'gripe', 'come', 'profile', 'think', 'witty', 'opening', 'message', 'send', 'open', 'minute', 'profile', 'go', 'new', 'load', 'not_see', 'profile']",decent main gripe come profile think witty opening message send open minute profile go new load not_see profile,neutral
056f1151-17ef-4017-9dc6-f56ba9b554e2,"after recent updates that shows matches at the top separate from chats, has a bug that shows ""50+"" unread (old) messages when in actuality that is not the case",3.0,female,"New York, United States",2020-05-02,,,"['recent_update', 'show', 'match', 'separate', 'chat', 'bug', 'show', 'unread', 'old', 'message', 'actuality', 'case']",recent_update show match separate chat bug show unread old message actuality case,neutral
6f40ffdb-b794-4ff3-adcb-2e49e2524f0e,"Interface took a bit of getting used to, it has a strange set up. The limited amount of prompts you can have and the inabilitly to have a bio is annoying. My biggest issue with the app is that men keep getting recommended to me or appearing in my feed even though I've filtered them out.",3.0,male,"Montreal, Canada",2020-03-14,,,"['interface', 'take', 'bit', 'get', 'strange', 'set', 'limited', 'prompt', 'inabilitly', 'bio', 'annoying', 'big_issue', 'man', 'get', 'recommend', 'appear', 'feed', 'filter']",interface take bit get strange set limited prompt inabilitly bio annoying big_issue man get recommend appear feed filter,neutral
a3b68685-9596-4647-aab9-d6167dc8baae,"Most people aren't really on there for serious dating. It advertises as a serious dating app, but then basically allows for casual dating to be available. There are other apps for people who want to casually date.",3.0,male,"Warsaw, Poland",2017-12-07,,,"['people', 'advertise', 'allow', 'casual', 'available', 'app', 'people', 'want', 'date']",people advertise allow casual available app people want date,neutral
f22dc5e0-5b8c-4a9f-a719-295182a06f50,"While I do like how the app looks itself, I don't know what I'm doing wrong. I'm a guy so like statistically there are more options than me but I've cast a big net and there has probably only been 3 people who have liked me all year (7 months in). It maybe on my end but like I'm spending hrs on the app to have no one like me back but one scam. I use the free version so maybe it is a pay to get seen thing or maybe I'm just very unattractive. I would love to see my stats somehow if I am wrong.",3.0,male,"Seville, Spain",2017-09-02,,,"['look', 'not_know_wrong', 'guy', 'option', 'cast', 'big', 'net', 'people', 'like', 'year', 'month', 'end', 'spend', 'hrs', 'scam', 'free_version', 'pay', 'see', 'unattractive', 'stat', 'wrong']",look not_know_wrong guy option cast big net people like year month end spend hrs scam free_version pay see unattractive stat wrong,neutral
7b7d47f4-6506-4587-8b92-703f6974098b,They opened up the app a lot. I appreciate that you actually have prompts and people can't just swipe right on you for no reason.,3.0,male,"San Antonio, United States",2019-05-30,,,"['open', 'appreciate', 'prompt', 'people', 'swipe', 'reason']",open appreciate prompt people swipe reason,neutral
ba392c2c-772d-4a2e-9957-c2a73a858ccf,"It's a good app. Dating apps just aren't for me. It's too easy to be shallow on these apps, and I'm not very photogenic. The UI is good. If I had gotten a match, I definitely would've loved this app.",3.0,female,"Asunción, Paraguay",2020-07-20,,,"['app', 'easy', 'shallow', 'app', 'photogenic', 'ui', 'get', 'match', 'love']",app easy shallow app photogenic ui get match love,neutral
0345b6ff-1a13-434f-a920-91bb6ff36c9b,Hinge is not super concerned with location or being very accurate with who you are or who you are looking for.,3.0,male,"Mombasa, Kenya",2018-12-19,,,"['concerned', 'location', 'accurate', 'look']",concerned location accurate look,neutral
8a9e6a2c-8815-4024-a034-2924d694856e,"I swear you used to be able to filter by weight, stop being so publicity correct and bring it backk",3.0,male,"Rabat, Morocco",2018-12-23,,,"['swear', 'able_filter', 'weight', 'stop', 'publicity', 'correct', 'bring']",swear able_filter weight stop publicity correct bring,neutral
7ee7bae4-9ecf-4b90-9501-a1226f50d75b,There are a lot bugs and for I would like see a improvement on the calling and allowing more pictures as members have .,3.0,male,"Lisbon, Portugal",2018-02-16,,,"['bug', 'improvement', 'calling', 'allow', 'picture', 'member']",bug improvement calling allow picture member,neutral
72342531-0d23-4129-a1e6-9c7581e817c2,"This app is unfair to average women. Idk if theres an algorithm that selects the most chosen and prettiest women, but they mostly appear under the ""star"" portion and one must give a rose to them to express interest.",3.0,female,"Rosario, Argentina",2020-05-12,,,"['unfair', 'average', 'woman', 'algorithm', 'select', 'chosen', 'pretty', 'woman', 'appear', 'star', 'portion', 'rose', 'express', 'interest']",unfair average woman algorithm select chosen pretty woman appear star portion rose express interest,neutral
3809a64f-5f97-44a6-829d-5e102c153cdf,"I am not able to upload/replace videos. The app keeps saying, there was an error in trying to upload the video",3.0,male,"Abuja, Nigeria",2018-12-15,,,"['not_able', 'upload', 'replace', 'video', 'keep_say', 'error', 'try', 'upload_video']",not_able upload replace video keep_say error try upload_video,neutral
73f0bb6b-3cd2-41a4-bda1-b366e4073aed,"This app has most of the best features but there's 1 massive problem: This is the dating app where I spend all my time swiping left. It feels like the algorithm picks out the people I find most attractive and locks them in the Top Picks section, which is rather annoying",3.0,female,"Suva, Fiji",2021-05-10,,,"['good', 'feature', 'massive', 'problem', 'spend', 'time', 'swipe_left', 'feel', 'algorithm', 'pick', 'people', 'find', 'attractive', 'lock', 'pick', 'section', 'annoying']",good feature massive problem spend time swipe_left feel algorithm pick people find attractive lock pick section annoying,neutral
7447f2f5-cbe2-4752-b8a3-687d90af9d1e,"A lot of times the photos take ages to load. Very irritating. But good overall experience, I get quality matches.",3.0,male,"Guangzhou, China",2018-07-06,,,"['time', 'photo', 'age', 'load', 'irritate', 'overall', 'experience', 'quality', 'match']",time photo age load irritate overall experience quality match,neutral
ba97dfb7-41af-4986-b385-fac636e85831,"Limited likes so you can only view a certain number of people a day, constant ads for their ""premium service"" yknow, usual bs with dating apps these days, but it's somewhat simple to use and it caters to preferences and stuff. It's fine I guess. Really wish dating apps would stop capitalizing on people just trying to find a social life though. That really bugs me.",3.0,male,"Tel Aviv, Israel",2018-05-22,,,"['limited_like', 'view', 'certain', 'number', 'people', 'day', 'constant', 'ad', 'premium_service', 'yknow', 'usual', 'bs', 'app', 'day', 'simple', 'cater', 'preference', 'stuff', 'fine', 'guess', 'wish', 'app', 'stop', 'capitalize', 'people', 'try', 'find', 'social', 'life', 'bug']",limited_like view certain number people day constant ad premium_service yknow usual bs app day simple cater preference stuff fine guess wish app stop capitalize people try find social life bug,neutral
